"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"STANDING.16" 0.280046513278689 -0.0143376555065574 -0.101621722633148 0.93503077852459 -0.301735130327869 0.024763106752459 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.925430819016393 -0.925430819016393 -0.959303840327869 -0.892089349344262 -0.962339339672131 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.926968932295082 -0.948627467704918 -0.913682362622951 -0.960331717868852 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.915143303606557 -0.915143303606557 -0.948770043278689 -0.88212522147541 -0.957679766885246 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.921836076557377 -0.94820681442623 -0.883439718032787 -0.957121510491803
"LAYING.16" 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.241758478064516 0.837032099677419 0.48870318516129 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.972791346129032 -0.972791346129032 -0.979484593387097 -0.951564751451613 -0.98671362516129 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.980513202258064 -0.968752113709677 -0.979122344354839 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.96552427516129 -0.975949597903226 -0.96458672483871 -0.984278251290323 -0.982776639193548 -0.962057544516129 -0.96369103483871 -0.982512193064516 -0.981202749677419 -0.964807543870968 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.980328645 -0.986762741935484 -0.983338279516129 -0.964218176451613 -0.964218176451613 -0.976121297903226 -0.954275110967742 -0.983139255645161 -0.983691129032258 -0.964094604193548 -0.96327908016129 -0.983122615967742 -0.971044012741936 -0.983711904677419 -0.975986433709677 -0.977032495483871 -0.967256854193548 -0.968350217419355 -0.975305377903226 -0.955441855806452 -0.982568158064516
"WALKING.17" 0.276406758 -0.0175880385730769 -0.0986247068969231 0.965217551076923 -0.157673823846154 -0.00392556384476923 0.0688689970184615 0.0219656545 -0.00739534236 -0.0459505355861538 -0.0649170927338462 0.0839568239261538 -0.0873839917276923 -0.0617028868769231 -0.0446007229941538 -0.195140032969231 -0.195140032969231 -0.352111713846154 -0.0229640797463077 -0.472068729846154 -0.351402910907692 -0.193856663907692 -0.309558882615385 -0.389595631107692 -0.299525343907692 -0.467030710153846 -0.374440300461538 -0.175900924040154 -0.247350343692308 -0.342363772923077 -0.347180134692308 -0.358344356 -0.547621753230769 -0.346394275230769 -0.173550021692308 -0.120476783907692 -0.979752466923077 -0.970176562153846 -0.943958420615385 -0.374400941384615 -0.270709274446154 -0.521351855076923 -0.387920593846154 0.00600277892 -0.182569652430769 -0.460345386153846 -0.497621802307692 -0.476208796153846 -0.359873411538462 -0.359873411538462 -0.353751020923077 -0.266845731292308 -0.546977272307692 -0.344928112461538 -0.215634315369231 -0.0931447617846154 -0.415135398 -0.289466095323077 -0.575410267076923 -0.399032346 0.0955456046230769 -0.237941473615385 -0.469852794923077 -0.366537416615385 -0.331541740923077 -0.578580044615385
"WALKING_UPSTAIRS.17" 0.271415642261538 -0.0253311698786154 -0.124697493775385 0.93182983 -0.226647292153846 -0.0221401100714154 0.0579840372876923 -0.00358719228769231 0.0161506198923077 -0.00355974576923077 -0.0779606464676923 0.0814699303289231 -0.108414261326154 -0.0141113353615385 -0.0364157841384615 -0.137627857227385 -0.137627857227385 -0.596600099538461 -0.113608367276923 -0.718780256769231 -0.420402828153846 -0.297813768569231 -0.36751984 -0.55067842 -0.592919440769231 -0.737803881230769 -0.488039003123077 -0.366058433230769 -0.318937001538462 -0.400588353846154 -0.549784890615385 -0.449150735076923 -0.773974451846154 -0.350504475230769 -0.127311157607692 0.0249468034966154 -0.954033624307692 -0.914933936 -0.862402791230769 -0.535420203384615 -0.587214542923077 -0.761942025384615 -0.493837520761538 -0.0840481513184615 -0.211573579892308 -0.742749529538462 -0.743336958461538 -0.665150619230769 -0.327410815861538 -0.327410815861538 -0.561837706461538 -0.169293534323077 -0.774439096769231 -0.326260358153846 -0.104299180318462 0.121447414920923 -0.561565206615385 -0.610826602 -0.78475388 -0.503484236964615 0.0449545535584615 -0.253427074984615 -0.394508080769231 -0.580878133230769 -0.151472278383077 -0.791349425076923
"WALKING_DOWNSTAIRS.17" 0.283190646967742 -0.0174383900204839 -0.0999781422322581 0.958000491451613 -0.126710371903226 0.0288081674653226 0.0883933037048387 -0.00756110754193549 -0.0118301423032258 -0.0745591301759677 -0.0693112411951613 0.0895767797064516 -0.0615954583870968 -0.0496807640258064 -0.0543595229322581 -0.0373901122469355 -0.0373901122469355 -0.293738801622581 -0.095537320533871 -0.574337006451613 -0.106966957087097 -0.0216637054241935 -0.25806736666129 -0.234923146633871 -0.224992780432258 -0.399688694032258 -0.263061628069355 -0.348065119677419 -0.263720763854839 0.00410151034354839 -0.125961400367742 -0.356772347348871 -0.617578814032258 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 -0.958890388709677 -0.918678752419355 -0.87766706 -0.226643901120968 -0.194656096556452 -0.467070153387097 -0.265923160895161 -0.285392416354839 -0.29537036283871 -0.542764507096774 -0.613796303064516 -0.498882854032258 -0.0135771208822581 -0.0135771208822581 -0.125283184512903 -0.208267542032258 -0.617662073548387 -0.0405257091567742 -0.0934682613774194 -0.257393372287097 -0.289802729403226 -0.217432019258065 -0.535515048387097 -0.278386596338226 -0.255732054951613 -0.371541476129032 -0.178535173268548 -0.133124304612577 -0.252361882572581 -0.645503942419355
"SITTING.17" 0.268336081379032 -0.00804731295322581 -0.099515446133871 0.825473836935484 0.114588392624871 0.34476602 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.957487221451613 -0.957487221451613 -0.987799055645161 -0.955847323870968 -0.993737388225806 -0.985008785 -0.954076042258065 -0.966274090645161 -0.988775436451613 -0.980405717258064 -0.985978315322581 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.959923388064516 -0.985826330967742 -0.973876282903226 -0.991750682096774 -0.983622744193548 -0.937857000806452 -0.950654041290323 -0.978364712258065 -0.959361306774194 -0.956635663064516 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.942901466612903 -0.942901466612903 -0.98605764 -0.960641288225806 -0.991280225 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.990017564516129 -0.981902116451613 -0.988971211935484 -0.988484803225806 -0.973804950806452 -0.95730868516129 -0.943543732580645 -0.985294959032258 -0.959513937258065 -0.990946424516129
"STANDING.17" 0.277112699152542 -0.0170163887813559 -0.108756209835593 0.968556705084746 -0.100296804186441 0.0243044362542373 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.930573574915254 -0.930573574915254 -0.971225190169491 -0.913890564915254 -0.972995273898305 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.967857589322034 -0.957434887457627 -0.962892627966102 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.932047450677966 -0.953357615932203 -0.917449417288136 -0.959242165084746 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.916570441355932 -0.916570441355932 -0.950762271186441 -0.887247636779661 -0.955995671864407 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.921733233050847 -0.946639846949153 -0.888872227966102 -0.955008564237288
"LAYING.17" 0.281033900571429 -0.0194494098614286 -0.1036581505 -0.344737755285714 0.732661247714286 0.681459210714286 0.0752196666428571 0.0107680190087143 -0.000374189681428571 -0.0267812218571429 -0.0761476351714286 0.0938472163142857 -0.102277358585714 -0.0384875867528571 -0.0595736770285714 -0.969829984285714 -0.969829984285714 -0.97923282 -0.962284921142857 -0.985086413428571 -0.974789999285714 -0.959974274571429 -0.970321991714286 -0.976887901571429 -0.971696279857143 -0.975632420428571 -0.971789052714286 -0.968170332428571 -0.967577361142857 -0.962840820428571 -0.969949269571429 -0.962001199 -0.977821335571429 -0.976362515428571 -0.954201823857143 -0.967044236428571 -0.979563942714286 -0.988930714857143 -0.983274524857143 -0.977463775571429 -0.971049778142857 -0.979517896142857 -0.973662822428571 -0.966041673 -0.968889156142857 -0.983775833714286 -0.980357062142857 -0.980768874571429 -0.960167907285714 -0.960167907285714 -0.969642290285714 -0.951264441 -0.976177142571429 -0.977045260571429 -0.9535584 -0.967188198571429 -0.980350748142857 -0.972434196714286 -0.982281553142857 -0.974488400714286 -0.965134152428571 -0.972199238 -0.964051810714286 -0.968087778 -0.952644449285714 -0.975481548714286
"WALKING.18" 0.27784234625 -0.0172850317482679 -0.107741776464286 0.972624959821429 -0.100440285303571 0.00247623628392857 0.0845888833571429 -0.0163194101232143 8.32159351785732e-05 -0.0488919896632143 -0.0690135249642857 0.0815435495892857 -0.0888408355267857 -0.0449559531089286 -0.0482679596035714 -0.158338674394643 -0.158338674394643 -0.288333024071429 -0.355933083571429 -0.444532485357143 -0.287782607410714 0.00946037755178572 -0.490251090714286 -0.344954806428571 -0.181055554206071 -0.590496615535714 -0.372668749642857 -0.513951718392857 -0.213127031035714 -0.304992488892857 -0.269481661080357 -0.484262828928571 -0.548053574821429 -0.294098534232143 0.0767484028053571 -0.45702143625 -0.979348381428571 -0.961585474821429 -0.964580803928571 -0.302891024625 -0.0910397428607143 -0.612895318571429 -0.490877497857143 -0.504622029821429 -0.318700615178571 -0.357681403285714 -0.57143812375 -0.157682543983929 -0.377178733392857 -0.377178733392857 -0.282242276785714 -0.492176823571429 -0.48919974625 -0.297517355196429 0.0426026830839286 -0.483059957321429 -0.3213903195 -0.0545213604089286 -0.633429995714286 -0.529392790178571 -0.502683380535714 -0.420367075178571 -0.519636926071429 -0.305685376071429 -0.589741506785714 -0.455665300892857
"WALKING_UPSTAIRS.18" 0.268459469914894 -0.0325269755153191 -0.107471453914894 0.936821834893617 -0.265942569148936 -0.0232035364248936 0.0795443483829787 0.0140130363106383 -0.025590953282766 0.0395191121489362 -0.117195551802128 0.0424442819489362 -0.143029686361702 -0.0559895777393617 -0.0534895401 0.0435562021989362 0.0435562021989362 -0.247403476914894 -0.235516929306383 -0.47348816787234 -0.161485339978723 0.0728903158085106 -0.457470676808511 -0.289725470425532 -0.19681792087234 -0.606717464680851 -0.263615096246809 -0.516609046808511 -0.139801393244681 -0.169261525 -0.264674938957447 -0.392564530851064 -0.571344138723404 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.95357996893617 -0.900511719787234 -0.92141958 -0.223896564340426 -0.125026612744681 -0.63836903212766 -0.443342262340426 -0.440345826382979 -0.26545133312766 -0.305245202489362 -0.631822048297872 -0.282154378489362 -0.136736383765957 -0.136736383765957 -0.310186545957447 -0.354687870212766 -0.557988065531915 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.254091927148936 -0.378616675957447 -0.440445051914894 -0.572485019787234
"WALKING_DOWNSTAIRS.18" 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.956649352553192 -0.0607578318319149 0.0216777910246191 0.109650600459574 0.0137618233808511 0.0213397664446809 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 0.211138853638298 0.211138853638298 -0.0637528559361702 -0.218029835319149 -0.39719562106383 0.0984320090212766 0.0792280694042553 -0.374740089574468 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 -0.295345101425532 -0.382483075106383 -0.034175027916383 0.155742168808511 0.00918394264170213 -0.349338414731915 -0.453697247021277 0.275046110468085 0.0907630761042553 -0.325891435319149 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.0322415501638298 0.0473612314702128 -0.52265163787234 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.411302217446809 -0.514591487234043 -0.0344217467042553 0.205422375957447 0.205422375957447 -0.0292570509829787 -0.360678305253192 -0.450303212340426 0.336554724893617 0.0268269875085106 -0.353397850212766 0.011055933212766 0.0901720096791489 -0.551178075319149 -0.51494094106383 -0.431552775319149 -0.374705187021277 0.0428533623276596 -0.089735699787234 -0.484141274255319 -0.487128422553191
"SITTING.18" 0.273694139545455 -0.00990083527045455 -0.108540300265909 0.880731443863636 0.168445524 0.143006857611364 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.9379783225 -0.9379783225 -0.969320155681818 -0.934301646590909 -0.973848287045455 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.957117251818182 -0.955460359318182 -0.938003425909091 -0.936290604545455 -0.964440302272727 -0.944760322045455 -0.971598370227273 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983137541590909 -0.939942979795454 -0.945008999545455 -0.975204850227273 -0.952786261136364 -0.973436529545455 -0.966225485 -0.950064068181818 -0.940637937045455 -0.966037012045455 -0.975433911363636 -0.964878512727273 -0.920939027727273 -0.920939027727273 -0.965757731590909 -0.931414810454545 -0.970392610454546 -0.9825908425 -0.9022915301 -0.92184351 -0.976530547272727 -0.954464442045455 -0.97602233 -0.969390369318182 -0.947571471590909 -0.947346476590909 -0.925669291136364 -0.966545323409091 -0.934746865454545 -0.970675403409091
"STANDING.18" 0.282544390892857 -0.00700418554517857 -0.102171095696429 0.960188699107143 -0.03871012665 0.138638436607143 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.906104701071429 -0.906104701071429 -0.956863566071429 -0.900671630714286 -0.958405900892857 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.9046413925 -0.941825903035714 -0.904543921607143 -0.952286438035714 -0.968591815714286 -0.869439913392857 -0.869327321785714 -0.974088206071429 -0.931973943392857 -0.914608495714286 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.87977380125 -0.87977380125 -0.942962047678571 -0.867041711785714 -0.947970723571429 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.965778920714286 -0.936202600714286 -0.96807230125 -0.912780915714286 -0.931857811428571 -0.91678935625 -0.886745170714286 -0.943601960178571 -0.868913993928571 -0.946196462857143
"LAYING.18" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.483470597692308 0.954890346153846 0.263644691923077 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.102114125 -0.0404446925288462 -0.07083096875 -0.966777882884615 -0.966777882884615 -0.980141253846154 -0.946938300576923 -0.9864194225 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.962234984038462 -0.977356379807692 -0.968257068846154 -0.984618025769231 -0.965934509615385 -0.969295613269231 -0.968562516346154 -0.945695336153846 -0.985964053846154 -0.977076645 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.983422257692308 -0.983759479230769 -0.989679592307692 -0.958612786346154 -0.958612786346154 -0.977477145384615 -0.958287921923077 -0.98377138 -0.964953893653846 -0.972909186730769 -0.965882191153846 -0.985625270384615 -0.96624258 -0.986135599038461 -0.980705769807692 -0.977257800961538 -0.963305738076923 -0.962525369423077 -0.976381934807692 -0.959263063269231 -0.983434493076923
"WALKING.19" 0.283658868070175 -0.0168954189082456 -0.110303165877193 0.958067455087719 -0.214694852280702 0.0331888826842105 0.0699585876912281 -0.0164831715964912 -0.00738931200701754 -0.025509618645614 -0.0744462466 0.0838808799280702 -0.0878891090105263 -0.0362308971842105 -0.0539597284210526 -0.166840713631579 -0.166840713631579 -0.195117026052632 -0.281207841122807 -0.321290483140351 -0.187934323140351 0.140781621991228 -0.498520164385965 -0.150942917824561 -0.0753742321614035 -0.541438616140351 -0.239650710533333 -0.341378429473684 -0.203575458733333 -0.201386607649123 -0.055401423331579 -0.329681123368421 -0.366500534122807 -0.296538717368421 0.164213884996491 -0.504324207192982 -0.977779896491228 -0.964248568070175 -0.957205025789474 -0.132784766936842 0.00808897373684211 -0.575777466491228 -0.446020952631579 -0.331702267894737 -0.383139334736842 -0.18260093354386 -0.416390246140351 -0.166684422233333 -0.266734167368421 -0.266734167368421 -0.0706029648421053 -0.36560291677193 -0.364708342315789 -0.34522769 0.101699642168947 -0.550474621754386 -0.19269469414386 0.0314450678263158 -0.608624354210526 -0.515323854385965 -0.332008706842105 -0.512209233508772 -0.421683093508772 -0.0964999702982456 -0.510648322631579 -0.408078906482456
"WALKING_UPSTAIRS.19" 0.268229355098039 -0.0272425385070588 -0.122082438784314 0.913632241568627 -0.340732608823529 -0.0184608964392157 0.07210675 0.00371343419607843 -0.00237816579411765 -0.0767406825588235 -0.0518981989072549 0.0664234025976471 -0.0652024492378431 -0.0457705354509804 -0.0576800048435294 0.0177790974433333 0.0177790974433333 -0.207379799254902 -0.12912124415098 -0.342895367921569 -0.131075372803922 0.0978035099588235 -0.42724809972549 -0.244812769960784 -0.122991594331373 -0.549314615882353 -0.115065008156863 -0.329653779629412 -0.0464142110215686 -0.0819479396203922 -0.169868234496078 -0.230627015078431 -0.45923633377451 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.959399425098039 -0.912900683137255 -0.906196352156863 -0.180301156098039 -0.0413994646723529 -0.560830688235294 -0.321973723647059 -0.315799901607843 -0.18390018167451 -0.186763293747059 -0.486494120980392 -0.170814790834118 -0.0791508842176471 -0.0791508842176471 -0.169970363039216 -0.199893710196078 -0.440079851313725 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.222161433666667 -0.177734840922353 -0.318173892545098 -0.455937719019608
"WALKING_DOWNSTAIRS.19" 0.277045258145833 -0.019536840063125 -0.107209356208333 0.928531455208333 -0.214046334375 -0.00307981704708333 0.103681343708333 0.00987685807166667 -0.00932470617291667 -0.0960837437708333 -0.0341782208604167 0.0870012595210417 -0.0256452232354167 -0.0768089915604167 -0.0372228650416667 0.333754731458333 0.333754731458333 0.10384507225 0.0142677821595833 -0.0829366854166667 0.328308506041667 0.339771173822917 -0.277602590916667 0.136554991314583 0.1372024523 -0.283086205125 0.0633716052854167 -0.130327465789583 0.15284524938125 0.395958034583333 0.243834258785417 -0.0143735434 -0.132705384364583 0.383681639791667 0.360164958768542 -0.320204232520417 -0.9544062675 -0.93357760125 -0.934378766458333 0.165271070858333 0.276544029529167 -0.336817322270833 -0.19830385328125 -0.18922957 -0.0940797929729167 0.0393387960854167 -0.193508405479167 0.193206498960417 0.373611914166667 0.373611914166667 0.209502174375 -0.0426276750979167 -0.111228416159583 0.403369766666667 0.283247837625 -0.4060143105 0.0886515099394167 0.341242392604167 -0.389057047125 -0.286724914610417 -0.235470976166667 -0.275667262770833 0.1446227570625 0.15480886140625 -0.242353857320833 -0.145733545496458
"SITTING.19" 0.276778487454545 -0.0145911615290909 -0.110127728709091 0.933692934909091 0.0682628663363636 0.0695219657167273 0.0754721635223636 2.55649800000024e-06 0.00623727782090909 -0.0372442282830909 -0.0899083302550909 0.0854346006181818 -0.0936693524363636 -0.0333986700025455 -0.0465504310978182 -0.949543531272727 -0.949543531272727 -0.962733502 -0.932703812181818 -0.962929227818182 -0.975351454727273 -0.928264365454545 -0.935798115272727 -0.971037479818182 -0.947070821272727 -0.954199785636364 -0.939671400545455 -0.943857393090909 -0.934764895454545 -0.935750391272727 -0.948348653636364 -0.929725679272727 -0.952034566 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.988872369272727 -0.960875994727273 -0.955475832363636 -0.969929476363636 -0.945143686181818 -0.958572952545454 -0.957367681818182 -0.944130044727273 -0.939681350909091 -0.943714804727273 -0.961780726363636 -0.958787671272727 -0.931572655636364 -0.931572655636364 -0.948181827818182 -0.921259472727273 -0.950150571818182 -0.982451284727273 -0.925676956 -0.925768475636364 -0.971488767454545 -0.946880042 -0.961636555090909 -0.963407046545455 -0.944901470363636 -0.947326797818182 -0.939547202909091 -0.947304700363636 -0.929549141636364 -0.951196693454545
"STANDING.19" 0.280346248596491 -0.0181236327175439 -0.112172831947368 0.945139003859649 -0.230251036140351 0.0139193473596491 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.945022876491228 -0.945022876491228 -0.967102436140351 -0.939404744385965 -0.963406222982456 -0.977100287368421 -0.930336471754386 -0.942864017017544 -0.97348053877193 -0.951405464912281 -0.963743518070175 -0.931612384385965 -0.943273146140351 -0.943239602105263 -0.945949804035088 -0.955914005438597 -0.926664297017544 -0.955425138245614 -0.981758159649123 -0.921493191754386 -0.925692371929825 -0.985583066842105 -0.96844910122807 -0.942795062280702 -0.973132635789474 -0.949362277017544 -0.967547241754386 -0.947561298596491 -0.94248658631579 -0.947782155964912 -0.946423593157895 -0.962422163684211 -0.962758177192982 -0.939310249649123 -0.939310249649123 -0.956099145964912 -0.915891572982456 -0.952536233859649 -0.984067374035088 -0.921449111052632 -0.922067224210526 -0.975235677719298 -0.950681450350877 -0.969895845789474 -0.952817395263158 -0.942539174210526 -0.95445570245614 -0.94456410754386 -0.95538157877193 -0.923108761578947 -0.952088499473684
"LAYING.19" 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.47670987877193 0.956593814210526 0.175867709021053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.918878850824561 -0.918878850824561 -0.954750504912281 -0.908980174736842 -0.955645738245614 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.967072436842105 -0.936043420175439 -0.954425844736842 -0.935439769649123 -0.941771544385965 -0.932636612807018 -0.91235165222807 -0.948655471052632 -0.930153639473684 -0.953695957368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.887746310350877 -0.959161956491228 -0.928130738421053 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.897326245964912 -0.897326245964912 -0.950341934385965 -0.920914497017544 -0.953157001578947 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.905373979824561 -0.951552664035088 -0.928694890175439 -0.955504654561404
"WALKING.20" 0.275592961754386 -0.018653665345614 -0.110912234947368 0.932566472280702 -0.159097003684211 -0.160846924029807 0.0901462649192983 0.0184322723280702 -0.0210398551649123 0.00228835208526316 -0.0837113724842105 0.0641104602035088 -0.123654199751333 -0.0447766029745614 -0.0495713093294737 -0.0978090439438596 -0.0978090439438596 -0.192948900438596 -0.305959351403509 -0.300022779964912 -0.343048405789474 -0.0641564202736842 0.0385832252345614 -0.383715797719298 -0.123192887383684 -0.106490372892632 -0.318395104666667 -0.151966687436842 -0.366733617894737 -0.151243649578947 -0.0384187298547368 -0.192909765467895 -0.155339855862632 -0.327243240701754 -0.0772618561052631 0.159631283261403 -0.979851271403509 -0.969404155087719 -0.952159770526316 -0.346026226140351 -0.0547448948245614 -0.149488514397895 -0.503313517017544 -0.23109830545614 -0.396013535263158 -0.21166729682807 -0.174136410738596 -0.458302971403509 -0.198554708385965 -0.198554708385965 -0.027557329277193 -0.19828316695614 -0.0953401161070176 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.365314790947368 -0.0431917460807018 -0.190751539207018 -0.563615256666667 -0.290859379017544 -0.463270018245614 -0.351706780526316 -0.022138358 -0.343894914947368 -0.0841663774087719
